account_id,district_id,frequency
5837,5,MONTHLY ISSUANCE
971,12,MONTHLY ISSUANCE
81,74,MONTHLY ISSUANCE
4537,53,WEEKLY ISSUANCE
2266,50,MONTHLY ISSUANCE
137,70,MONTHLY ISSUANCE
3562,50,MONTHLY ISSUANCE
1893,48,MONTHLY ISSUANCE
2882,44,MONTHLY ISSUANCE
5250,8,WEEKLY ISSUANCE
7674,1,MONTHLY ISSUANCE
11123,39,MONTHLY ISSUANCE
1765,18,MONTHLY ISSUANCE
847,2,MONTHLY ISSUANCE
4618,3,MONTHLY ISSUANCE
3543,74,MONTHLY ISSUANCE
1471,1,MONTHLY ISSUANCE
3472,55,MONTHLY ISSUANCE
2407,1,MONTHLY ISSUANCE
378,68,MONTHLY ISSUANCE
1188,16,MONTHLY ISSUANCE
2652,1,MONTHLY ISSUANCE
3526,1,MONTHLY ISSUANCE
113,55,MONTHLY ISSUANCE
3733,33,MONTHLY ISSUANCE
683,74,MONTHLY ISSUANCE
3494,60,MONTHLY ISSUANCE
3518,9,MONTHLY ISSUANCE
4320,61,MONTHLY ISSUANCE
6495,6,MONTHLY ISSUANCE
3511,70,MONTHLY ISSUANCE
303,71,MONTHLY ISSUANCE
3932,74,MONTHLY ISSUANCE
2717,74,MONTHLY ISSUANCE
2983,42,MONTHLY ISSUANCE
1490,5,MONTHLY ISSUANCE
3443,45,MONTHLY ISSUANCE
11027,32,WEEKLY ISSUANCE
3491,51,MONTHLY ISSUANCE
6453,34,MONTHLY ISSUANCE
7907,70,MONTHLY ISSUANCE
2291,49,MONTHLY ISSUANCE
1900,27,MONTHLY ISSUANCE
4389,77,MONTHLY ISSUANCE
3192,18,MONTHLY ISSUANCE
836,46,MONTHLY ISSUANCE
3880,3,MONTHLY ISSUANCE
7424,68,MONTHLY ISSUANCE
1187,55,MONTHLY ISSUANCE
25,68,MONTHLY ISSUANCE
10954,25,MONTHLY ISSUANCE
1571,66,MONTHLY ISSUANCE
1160,39,WEEKLY ISSUANCE
1985,20,MONTHLY ISSUANCE
3359,8,MONTHLY ISSUANCE
9646,1,WEEKLY ISSUANCE
1906,1,MONTHLY ISSUANCE
194,44,MONTHLY ISSUANCE
371,12,MONTHLY ISSUANCE
9159,64,MONTHLY ISSUANCE
3040,17,MONTHLY ISSUANCE
4071,64,MONTHLY ISSUANCE
2278,1,MONTHLY ISSUANCE
2350,18,MONTHLY ISSUANCE
4438,48,MONTHLY ISSUANCE
2004,42,MONTHLY ISSUANCE
2101,9,MONTHLY ISSUANCE
3397,49,MONTHLY ISSUANCE
1267,43,MONTHLY ISSUANCE
2102,41,MONTHLY ISSUANCE
1654,30,MONTHLY ISSUANCE
2383,68,MONTHLY ISSUANCE
2134,52,MONTHLY ISSUANCE
1738,15,MONTHLY ISSUANCE
1576,35,WEEKLY ISSUANCE
3614,19,MONTHLY ISSUANCE
2066,25,MONTHLY ISSUANCE
2117,48,MONTHLY ISSUANCE
436,30,MONTHLY ISSUANCE
2329,1,MONTHLY ISSUANCE
4442,54,MONTHLY ISSUANCE
1325,26,MONTHLY ISSUANCE
715,32,MONTHLY ISSUANCE
9491,7,WEEKLY ISSUANCE
2917,68,MONTHLY ISSUANCE
503,1,MONTHLY ISSUANCE
2794,74,MONTHLY ISSUANCE
2191,1,MONTHLY ISSUANCE
2947,57,MONTHLY ISSUANCE
2086,70,WEEKLY ISSUANCE
3020,3,MONTHLY ISSUANCE
1211,49,MONTHLY ISSUANCE
2724,11,MONTHLY ISSUANCE
963,7,MONTHLY ISSUANCE
3749,68,MONTHLY ISSUANCE
1223,70,MONTHLY ISSUANCE
613,74,ISSUANCE AFTER TRANSACTION
2149,7,MONTHLY ISSUANCE
416,6,MONTHLY ISSUANCE
1501,50,MONTHLY ISSUANCE
2114,30,MONTHLY ISSUANCE
176,71,WEEKLY ISSUANCE
3066,74,MONTHLY ISSUANCE
911,60,MONTHLY ISSUANCE
779,16,MONTHLY ISSUANCE
916,1,MONTHLY ISSUANCE
271,1,MONTHLY ISSUANCE
2439,74,MONTHLY ISSUANCE
2210,31,MONTHLY ISSUANCE
1885,47,MONTHLY ISSUANCE
447,5,MONTHLY ISSUANCE
3549,27,MONTHLY ISSUANCE
1563,47,MONTHLY ISSUANCE
753,31,MONTHLY ISSUANCE
2764,53,MONTHLY ISSUANCE
2973,23,MONTHLY ISSUANCE
2209,65,MONTHLY ISSUANCE
2013,54,MONTHLY ISSUANCE
1935,38,MONTHLY ISSUANCE
382,14,MONTHLY ISSUANCE
42,39,MONTHLY ISSUANCE
945,18,MONTHLY ISSUANCE
8038,47,MONTHLY ISSUANCE
967,15,MONTHLY ISSUANCE
3741,65,MONTHLY ISSUANCE
3311,8,MONTHLY ISSUANCE
656,3,MONTHLY ISSUANCE
1667,56,MONTHLY ISSUANCE
3789,6,MONTHLY ISSUANCE
7637,46,MONTHLY ISSUANCE
4010,30,MONTHLY ISSUANCE
4144,1,MONTHLY ISSUANCE
3347,4,MONTHLY ISSUANCE
2976,13,MONTHLY ISSUANCE
4480,58,MONTHLY ISSUANCE
4969,60,WEEKLY ISSUANCE
1274,54,WEEKLY ISSUANCE
7099,1,MONTHLY ISSUANCE
166,17,MONTHLY ISSUANCE
1367,74,MONTHLY ISSUANCE
2795,11,MONTHLY ISSUANCE
2034,54,MONTHLY ISSUANCE
2622,1,MONTHLY ISSUANCE
10562,51,MONTHLY ISSUANCE
1593,16,MONTHLY ISSUANCE
3004,11,MONTHLY ISSUANCE
617,74,MONTHLY ISSUANCE
2746,24,MONTHLY ISSUANCE
3427,36,MONTHLY ISSUANCE
58,29,MONTHLY ISSUANCE
918,60,MONTHLY ISSUANCE
324,1,MONTHLY ISSUANCE
9826,68,MONTHLY ISSUANCE
2094,73,MONTHLY ISSUANCE
20,74,MONTHLY ISSUANCE
2930,1,MONTHLY ISSUANCE
182,47,MONTHLY ISSUANCE
1517,5,MONTHLY ISSUANCE
4186,1,MONTHLY ISSUANCE
3467,17,MONTHLY ISSUANCE
1350,21,WEEKLY ISSUANCE
10220,44,MONTHLY ISSUANCE
2792,1,MONTHLY ISSUANCE
1504,1,MONTHLY ISSUANCE
3161,48,MONTHLY ISSUANCE
987,15,MONTHLY ISSUANCE
2360,26,MONTHLY ISSUANCE
399,1,MONTHLY ISSUANCE
637,49,MONTHLY ISSUANCE
3353,74,MONTHLY ISSUANCE
4588,12,MONTHLY ISSUANCE
10,54,MONTHLY ISSUANCE
2113,7,MONTHLY ISSUANCE
2677,5,MONTHLY ISSUANCE
6062,24,MONTHLY ISSUANCE
2065,61,MONTHLY ISSUANCE
1894,6,MONTHLY ISSUANCE
1117,68,MONTHLY ISSUANCE
833,31,MONTHLY ISSUANCE
3155,28,MONTHLY ISSUANCE
242,69,MONTHLY ISSUANCE
812,1,MONTHLY ISSUANCE
3774,72,MONTHLY ISSUANCE
3272,53,MONTHLY ISSUANCE
7990,9,MONTHLY ISSUANCE
7262,70,MONTHLY ISSUANCE
3504,70,MONTHLY ISSUANCE
2347,38,MONTHLY ISSUANCE
269,3,MONTHLY ISSUANCE
1258,3,MONTHLY ISSUANCE
3418,42,ISSUANCE AFTER TRANSACTION
871,1,MONTHLY ISSUANCE
2953,1,MONTHLY ISSUANCE
3126,17,MONTHLY ISSUANCE
1293,40,MONTHLY ISSUANCE
406,63,MONTHLY ISSUANCE
4456,14,MONTHLY ISSUANCE
174,52,MONTHLY ISSUANCE
694,67,MONTHLY ISSUANCE
2885,1,MONTHLY ISSUANCE
2872,1,MONTHLY ISSUANCE
920,58,MONTHLY ISSUANCE
1525,57,MONTHLY ISSUANCE
1997,74,MONTHLY ISSUANCE
1679,68,MONTHLY ISSUANCE
7082,57,MONTHLY ISSUANCE
1910,60,MONTHLY ISSUANCE
5362,76,WEEKLY ISSUANCE
1408,10,MONTHLY ISSUANCE
125,2,ISSUANCE AFTER TRANSACTION
2655,1,MONTHLY ISSUANCE
2314,2,MONTHLY ISSUANCE
297,74,MONTHLY ISSUANCE
2914,4,MONTHLY ISSUANCE
4405,41,MONTHLY ISSUANCE
2084,44,MONTHLY ISSUANCE
2045,34,MONTHLY ISSUANCE
2058,34,MONTHLY ISSUANCE
1190,52,MONTHLY ISSUANCE
1067,34,MONTHLY ISSUANCE
2629,66,MONTHLY ISSUANCE
1774,61,MONTHLY ISSUANCE
2156,1,MONTHLY ISSUANCE
2349,72,MONTHLY ISSUANCE
2614,44,MONTHLY ISSUANCE
339,46,WEEKLY ISSUANCE
2164,63,MONTHLY ISSUANCE
3508,42,MONTHLY ISSUANCE
164,60,MONTHLY ISSUANCE
1799,9,MONTHLY ISSUANCE
1600,1,MONTHLY ISSUANCE
3044,72,MONTHLY ISSUANCE
3499,51,MONTHLY ISSUANCE
1474,63,MONTHLY ISSUANCE
2026,64,MONTHLY ISSUANCE
1556,54,MONTHLY ISSUANCE
6075,19,MONTHLY ISSUANCE
1066,16,WEEKLY ISSUANCE
2275,1,MONTHLY ISSUANCE
5305,47,MONTHLY ISSUANCE
1329,53,MONTHLY ISSUANCE
3098,1,MONTHLY ISSUANCE
4349,74,MONTHLY ISSUANCE
2990,30,MONTHLY ISSUANCE
3800,30,MONTHLY ISSUANCE
3191,72,MONTHLY ISSUANCE
2076,18,MONTHLY ISSUANCE
1002,50,MONTHLY ISSUANCE
8381,14,MONTHLY ISSUANCE
1957,33,MONTHLY ISSUANCE
3569,1,MONTHLY ISSUANCE
10789,75,MONTHLY ISSUANCE
831,44,MONTHLY ISSUANCE
6083,6,WEEKLY ISSUANCE
1669,39,MONTHLY ISSUANCE
8268,59,MONTHLY ISSUANCE
1063,68,MONTHLY ISSUANCE
1532,54,MONTHLY ISSUANCE
3179,71,MONTHLY ISSUANCE
2906,49,MONTHLY ISSUANCE
1538,22,MONTHLY ISSUANCE
2640,1,MONTHLY ISSUANCE
2921,54,MONTHLY ISSUANCE
3431,64,MONTHLY ISSUANCE
3967,54,MONTHLY ISSUANCE
1173,11,MONTHLY ISSUANCE
7632,68,MONTHLY ISSUANCE
2339,63,MONTHLY ISSUANCE
1100,35,MONTHLY ISSUANCE
1484,70,MONTHLY ISSUANCE
2801,11,MONTHLY ISSUANCE
1113,8,MONTHLY ISSUANCE
770,7,MONTHLY ISSUANCE
2332,77,MONTHLY ISSUANCE
1463,32,MONTHLY ISSUANCE
3894,52,MONTHLY ISSUANCE
2091,1,MONTHLY ISSUANCE
1377,1,MONTHLY ISSUANCE
9241,74,MONTHLY ISSUANCE
1308,54,MONTHLY ISSUANCE
1370,52,MONTHLY ISSUANCE
3399,63,MONTHLY ISSUANCE
1374,53,MONTHLY ISSUANCE
2955,67,MONTHLY ISSUANCE
3446,6,ISSUANCE AFTER TRANSACTION
3339,1,MONTHLY ISSUANCE
1631,10,MONTHLY ISSUANCE
2869,68,MONTHLY ISSUANCE
2083,1,MONTHLY ISSUANCE
1823,3,MONTHLY ISSUANCE
2561,59,MONTHLY ISSUANCE
972,46,MONTHLY ISSUANCE
698,71,MONTHLY ISSUANCE
2294,46,MONTHLY ISSUANCE
2373,14,MONTHLY ISSUANCE
241,15,MONTHLY ISSUANCE
2483,1,MONTHLY ISSUANCE
569,76,MONTHLY ISSUANCE
1500,43,MONTHLY ISSUANCE
3232,37,MONTHLY ISSUANCE
618,1,MONTHLY ISSUANCE
1502,1,MONTHLY ISSUANCE
10857,50,MONTHLY ISSUANCE
692,69,MONTHLY ISSUANCE
3843,62,MONTHLY ISSUANCE
3158,71,MONTHLY ISSUANCE
3071,41,MONTHLY ISSUANCE
1586,1,MONTHLY ISSUANCE
3913,23,MONTHLY ISSUANCE
822,40,MONTHLY ISSUANCE
1155,43,MONTHLY ISSUANCE
2807,42,MONTHLY ISSUANCE
1751,53,MONTHLY ISSUANCE
3904,18,MONTHLY ISSUANCE
2252,1,MONTHLY ISSUANCE
826,44,MONTHLY ISSUANCE
1008,13,MONTHLY ISSUANCE
1558,32,MONTHLY ISSUANCE
2465,57,MONTHLY ISSUANCE
814,76,MONTHLY ISSUANCE
325,75,MONTHLY ISSUANCE
261,54,MONTHLY ISSUANCE
2240,36,MONTHLY ISSUANCE
2657,55,MONTHLY ISSUANCE
7636,40,MONTHLY ISSUANCE
3175,50,MONTHLY ISSUANCE
1812,31,MONTHLY ISSUANCE
10607,52,MONTHLY ISSUANCE
2999,66,MONTHLY ISSUANCE
921,10,MONTHLY ISSUANCE
2934,1,MONTHLY ISSUANCE
3394,23,MONTHLY ISSUANCE
1777,60,MONTHLY ISSUANCE
1003,28,MONTHLY ISSUANCE
4090,72,MONTHLY ISSUANCE
3249,74,MONTHLY ISSUANCE
472,8,MONTHLY ISSUANCE
6950,36,MONTHLY ISSUANCE
3271,8,MONTHLY ISSUANCE
3329,3,MONTHLY ISSUANCE
9677,8,MONTHLY ISSUANCE
342,64,MONTHLY ISSUANCE
536,14,MONTHLY ISSUANCE
350,47,MONTHLY ISSUANCE
2475,17,MONTHLY ISSUANCE
10063,4,WEEKLY ISSUANCE
581,26,MONTHLY ISSUANCE
2988,66,ISSUANCE AFTER TRANSACTION
3314,25,MONTHLY ISSUANCE
4949,33,MONTHLY ISSUANCE
713,58,MONTHLY ISSUANCE
11325,62,MONTHLY ISSUANCE
8628,2,ISSUANCE AFTER TRANSACTION
4493,61,ISSUANCE AFTER TRANSACTION
410,49,MONTHLY ISSUANCE
3776,1,MONTHLY ISSUANCE
1577,67,MONTHLY ISSUANCE
8784,1,MONTHLY ISSUANCE
1645,50,MONTHLY ISSUANCE
3454,32,MONTHLY ISSUANCE
2046,68,MONTHLY ISSUANCE
1492,24,MONTHLY ISSUANCE
3143,38,MONTHLY ISSUANCE
2709,2,MONTHLY ISSUANCE
1541,60,MONTHLY ISSUANCE
305,34,MONTHLY ISSUANCE
3690,67,ISSUANCE AFTER TRANSACTION
3766,29,ISSUANCE AFTER TRANSACTION
1745,53,MONTHLY ISSUANCE
1090,69,MONTHLY ISSUANCE
329,3,MONTHLY ISSUANCE
975,1,MONTHLY ISSUANCE
5317,28,MONTHLY ISSUANCE
6592,1,MONTHLY ISSUANCE
1060,6,MONTHLY ISSUANCE
473,73,MONTHLY ISSUANCE
1464,73,MONTHLY ISSUANCE
1819,55,WEEKLY ISSUANCE
2502,32,MONTHLY ISSUANCE
1888,6,MONTHLY ISSUANCE
6902,60,MONTHLY ISSUANCE
3877,59,MONTHLY ISSUANCE
2290,37,MONTHLY ISSUANCE
1330,68,MONTHLY ISSUANCE
9037,1,MONTHLY ISSUANCE
272,11,MONTHLY ISSUANCE
366,1,MONTHLY ISSUANCE
1226,1,MONTHLY ISSUANCE
2759,46,MONTHLY ISSUANCE
1176,19,MONTHLY ISSUANCE
1785,52,MONTHLY ISSUANCE
5912,45,MONTHLY ISSUANCE
199,70,MONTHLY ISSUANCE
778,68,MONTHLY ISSUANCE
3811,1,MONTHLY ISSUANCE
1855,34,MONTHLY ISSUANCE
224,15,MONTHLY ISSUANCE
281,1,MONTHLY ISSUANCE
9201,69,MONTHLY ISSUANCE
888,54,MONTHLY ISSUANCE
4715,8,MONTHLY ISSUANCE
3956,6,MONTHLY ISSUANCE
4375,39,MONTHLY ISSUANCE
2418,64,MONTHLY ISSUANCE
806,13,MONTHLY ISSUANCE
65,36,MONTHLY ISSUANCE
2279,2,WEEKLY ISSUANCE
1478,5,MONTHLY ISSUANCE
3228,29,MONTHLY ISSUANCE
221,19,MONTHLY ISSUANCE
3022,64,MONTHLY ISSUANCE
122,31,MONTHLY ISSUANCE
6265,5,MONTHLY ISSUANCE
1683,77,MONTHLY ISSUANCE
6440,1,MONTHLY ISSUANCE
926,36,MONTHLY ISSUANCE
2685,67,MONTHLY ISSUANCE
3557,72,MONTHLY ISSUANCE
1663,55,MONTHLY ISSUANCE
255,68,MONTHLY ISSUANCE
2193,44,MONTHLY ISSUANCE
9455,73,MONTHLY ISSUANCE
2130,46,MONTHLY ISSUANCE
714,23,MONTHLY ISSUANCE
3615,46,MONTHLY ISSUANCE
1324,42,MONTHLY ISSUANCE
431,18,MONTHLY ISSUANCE
11328,54,MONTHLY ISSUANCE
3626,51,MONTHLY ISSUANCE
1899,26,MONTHLY ISSUANCE
91,17,MONTHLY ISSUANCE
4753,1,MONTHLY ISSUANCE
9528,19,MONTHLY ISSUANCE
9333,36,MONTHLY ISSUANCE
2107,70,MONTHLY ISSUANCE
3224,55,MONTHLY ISSUANCE
829,59,MONTHLY ISSUANCE
511,14,MONTHLY ISSUANCE
3560,57,MONTHLY ISSUANCE
1555,34,MONTHLY ISSUANCE
2160,72,MONTHLY ISSUANCE
4383,73,MONTHLY ISSUANCE
2517,55,ISSUANCE AFTER TRANSACTION
3819,69,MONTHLY ISSUANCE
6157,34,MONTHLY ISSUANCE
1326,52,MONTHLY ISSUANCE
4286,43,MONTHLY ISSUANCE
3498,31,MONTHLY ISSUANCE
2258,3,MONTHLY ISSUANCE
3177,74,MONTHLY ISSUANCE
1638,6,WEEKLY ISSUANCE
3589,5,MONTHLY ISSUANCE
2967,38,MONTHLY ISSUANCE
3437,1,MONTHLY ISSUANCE
4102,60,MONTHLY ISSUANCE
2032,36,MONTHLY ISSUANCE
570,3,MONTHLY ISSUANCE
993,6,MONTHLY ISSUANCE
3884,1,MONTHLY ISSUANCE
3765,32,MONTHLY ISSUANCE
2385,60,MONTHLY ISSUANCE
63,22,MONTHLY ISSUANCE
1991,1,MONTHLY ISSUANCE
3291,45,MONTHLY ISSUANCE
3376,58,MONTHLY ISSUANCE
1260,5,MONTHLY ISSUANCE
1021,42,MONTHLY ISSUANCE
48,21,MONTHLY ISSUANCE
4069,38,MONTHLY ISSUANCE
3564,14,MONTHLY ISSUANCE
1320,58,MONTHLY ISSUANCE
530,54,MONTHLY ISSUANCE
508,74,MONTHLY ISSUANCE
341,28,MONTHLY ISSUANCE
3256,40,MONTHLY ISSUANCE
4033,57,MONTHLY ISSUANCE
5878,76,MONTHLY ISSUANCE
77,63,MONTHLY ISSUANCE
1546,15,MONTHLY ISSUANCE
2826,35,MONTHLY ISSUANCE
797,57,MONTHLY ISSUANCE
513,58,MONTHLY ISSUANCE
1549,21,MONTHLY ISSUANCE
3093,16,MONTHLY ISSUANCE
10905,32,MONTHLY ISSUANCE
2234,3,MONTHLY ISSUANCE
2285,36,MONTHLY ISSUANCE
3809,1,MONTHLY ISSUANCE
3517,26,MONTHLY ISSUANCE
2264,41,MONTHLY ISSUANCE
8688,66,MONTHLY ISSUANCE
546,8,MONTHLY ISSUANCE
3862,1,MONTHLY ISSUANCE
2898,54,MONTHLY ISSUANCE
3282,1,MONTHLY ISSUANCE
330,42,MONTHLY ISSUANCE
1242,74,ISSUANCE AFTER TRANSACTION
1393,1,MONTHLY ISSUANCE
2303,41,MONTHLY ISSUANCE
3708,64,MONTHLY ISSUANCE
209,37,MONTHLY ISSUANCE
8094,67,MONTHLY ISSUANCE
2601,70,MONTHLY ISSUANCE
7,60,MONTHLY ISSUANCE
1347,8,MONTHLY ISSUANCE
8523,54,MONTHLY ISSUANCE
2398,70,MONTHLY ISSUANCE
1712,44,MONTHLY ISSUANCE
1943,9,MONTHLY ISSUANCE
2090,40,MONTHLY ISSUANCE
2636,18,MONTHLY ISSUANCE
14,47,MONTHLY ISSUANCE
549,5,MONTHLY ISSUANCE
143,21,MONTHLY ISSUANCE
79,3,MONTHLY ISSUANCE
3799,74,MONTHLY ISSUANCE
1460,54,MONTHLY ISSUANCE
7745,2,MONTHLY ISSUANCE
1435,1,MONTHLY ISSUANCE
3507,9,MONTHLY ISSUANCE
712,72,MONTHLY ISSUANCE
10280,69,MONTHLY ISSUANCE
1754,52,MONTHLY ISSUANCE
805,10,MONTHLY ISSUANCE
3377,74,MONTHLY ISSUANCE
1296,50,MONTHLY ISSUANCE
2916,6,MONTHLY ISSUANCE
3018,34,MONTHLY ISSUANCE
249,28,MONTHLY ISSUANCE
3602,18,MONTHLY ISSUANCE
3856,45,MONTHLY ISSUANCE
2544,38,MONTHLY ISSUANCE
599,54,MONTHLY ISSUANCE
2590,47,MONTHLY ISSUANCE
2589,10,MONTHLY ISSUANCE
2545,1,MONTHLY ISSUANCE
1735,42,MONTHLY ISSUANCE
3312,30,MONTHLY ISSUANCE
2060,13,MONTHLY ISSUANCE
2115,8,MONTHLY ISSUANCE
24,74,MONTHLY ISSUANCE
1083,45,MONTHLY ISSUANCE
2286,70,MONTHLY ISSUANCE
7176,1,MONTHLY ISSUANCE
8225,50,MONTHLY ISSUANCE
664,1,MONTHLY ISSUANCE
5133,68,WEEKLY ISSUANCE
880,26,MONTHLY ISSUANCE
1482,38,MONTHLY ISSUANCE
3290,19,MONTHLY ISSUANCE
2963,31,MONTHLY ISSUANCE
1361,46,MONTHLY ISSUANCE
3430,9,MONTHLY ISSUANCE
11096,28,MONTHLY ISSUANCE
3090,1,MONTHLY ISSUANCE
5817,77,ISSUANCE AFTER TRANSACTION
1587,1,MONTHLY ISSUANCE
905,35,MONTHLY ISSUANCE
980,1,MONTHLY ISSUANCE
1218,1,MONTHLY ISSUANCE
561,11,MONTHLY ISSUANCE
4631,77,ISSUANCE AFTER TRANSACTION
1055,29,MONTHLY ISSUANCE
9153,9,MONTHLY ISSUANCE
1368,22,MONTHLY ISSUANCE
3452,63,MONTHLY ISSUANCE
3450,1,MONTHLY ISSUANCE
1557,66,MONTHLY ISSUANCE
1316,42,MONTHLY ISSUANCE
3893,42,MONTHLY ISSUANCE
2873,70,MONTHLY ISSUANCE
3962,54,MONTHLY ISSUANCE
2376,71,MONTHLY ISSUANCE
2995,51,MONTHLY ISSUANCE
3984,51,MONTHLY ISSUANCE
659,63,MONTHLY ISSUANCE
3137,39,MONTHLY ISSUANCE
505,64,MONTHLY ISSUANCE
1817,10,MONTHLY ISSUANCE
3125,37,MONTHLY ISSUANCE
2734,53,MONTHLY ISSUANCE
2386,12,MONTHLY ISSUANCE
3411,19,MONTHLY ISSUANCE
4794,72,MONTHLY ISSUANCE
2827,70,MONTHLY ISSUANCE
3024,1,MONTHLY ISSUANCE
1618,6,MONTHLY ISSUANCE
6510,74,MONTHLY ISSUANCE
7465,1,WEEKLY ISSUANCE
1362,1,MONTHLY ISSUANCE
3182,6,MONTHLY ISSUANCE
765,12,MONTHLY ISSUANCE
3412,31,MONTHLY ISSUANCE
2610,54,MONTHLY ISSUANCE
4454,63,MONTHLY ISSUANCE
595,20,MONTHLY ISSUANCE
1391,15,MONTHLY ISSUANCE
3438,35,MONTHLY ISSUANCE
1553,59,MONTHLY ISSUANCE
10645,2,MONTHLY ISSUANCE
2531,51,MONTHLY ISSUANCE
1081,64,MONTHLY ISSUANCE
2441,47,MONTHLY ISSUANCE
193,69,MONTHLY ISSUANCE
3390,12,WEEKLY ISSUANCE
3393,4,MONTHLY ISSUANCE
440,29,MONTHLY ISSUANCE
2356,34,WEEKLY ISSUANCE
333,73,MONTHLY ISSUANCE
1884,54,MONTHLY ISSUANCE
434,1,MONTHLY ISSUANCE
2875,19,MONTHLY ISSUANCE
2532,38,MONTHLY ISSUANCE
3029,42,MONTHLY ISSUANCE
2699,73,MONTHLY ISSUANCE
935,23,MONTHLY ISSUANCE
2777,62,MONTHLY ISSUANCE
1659,46,MONTHLY ISSUANCE
252,19,MONTHLY ISSUANCE
7045,51,MONTHLY ISSUANCE
3941,7,MONTHLY ISSUANCE
2761,1,MONTHLY ISSUANCE
7966,54,MONTHLY ISSUANCE
2408,26,MONTHLY ISSUANCE
592,23,MONTHLY ISSUANCE
1195,42,MONTHLY ISSUANCE
2261,1,WEEKLY ISSUANCE
8341,64,MONTHLY ISSUANCE
6706,38,MONTHLY ISSUANCE
2507,62,MONTHLY ISSUANCE
3387,25,WEEKLY ISSUANCE
3991,1,MONTHLY ISSUANCE
1056,1,WEEKLY ISSUANCE
2852,70,MONTHLY ISSUANCE
3043,1,MONTHLY ISSUANCE
10404,1,MONTHLY ISSUANCE
528,17,MONTHLY ISSUANCE
9424,54,MONTHLY ISSUANCE
3190,1,MONTHLY ISSUANCE
1390,69,MONTHLY ISSUANCE
1988,72,MONTHLY ISSUANCE
2362,16,MONTHLY ISSUANCE
2064,54,MONTHLY ISSUANCE
2689,70,MONTHLY ISSUANCE
9730,54,MONTHLY ISSUANCE
1387,67,MONTHLY ISSUANCE
2637,70,MONTHLY ISSUANCE
1221,45,MONTHLY ISSUANCE
1860,70,MONTHLY ISSUANCE
3540,18,MONTHLY ISSUANCE
263,64,WEEKLY ISSUANCE
4660,63,MONTHLY ISSUANCE
294,7,MONTHLY ISSUANCE
4354,38,MONTHLY ISSUANCE
3639,4,MONTHLY ISSUANCE
1677,69,MONTHLY ISSUANCE
2653,66,MONTHLY ISSUANCE
3870,38,MONTHLY ISSUANCE
17,1,MONTHLY ISSUANCE
537,34,MONTHLY ISSUANCE
10493,12,MONTHLY ISSUANCE
2964,72,MONTHLY ISSUANCE
752,23,MONTHLY ISSUANCE
6064,49,MONTHLY ISSUANCE
2981,46,MONTHLY ISSUANCE
3527,44,MONTHLY ISSUANCE
3005,42,ISSUANCE AFTER TRANSACTION
11244,33,MONTHLY ISSUANCE
3470,8,MONTHLY ISSUANCE
3110,48,MONTHLY ISSUANCE
2300,36,MONTHLY ISSUANCE
10148,34,MONTHLY ISSUANCE
1707,75,MONTHLY ISSUANCE
512,68,MONTHLY ISSUANCE
9031,47,MONTHLY ISSUANCE
3375,9,MONTHLY ISSUANCE
2571,61,MONTHLY ISSUANCE
3304,36,MONTHLY ISSUANCE
3908,13,MONTHLY ISSUANCE
9549,4,MONTHLY ISSUANCE
4534,63,MONTHLY ISSUANCE
872,27,MONTHLY ISSUANCE
2854,1,MONTHLY ISSUANCE
2696,1,MONTHLY ISSUANCE
1214,39,MONTHLY ISSUANCE
1262,29,MONTHLY ISSUANCE
8320,51,MONTHLY ISSUANCE
3910,10,MONTHLY ISSUANCE
364,1,MONTHLY ISSUANCE
480,23,MONTHLY ISSUANCE
2535,61,MONTHLY ISSUANCE
9179,28,MONTHLY ISSUANCE
2299,1,MONTHLY ISSUANCE
6138,54,MONTHLY ISSUANCE
1840,21,MONTHLY ISSUANCE
3471,63,MONTHLY ISSUANCE
1651,34,MONTHLY ISSUANCE
320,47,MONTHLY ISSUANCE
3961,52,MONTHLY ISSUANCE
3379,63,MONTHLY ISSUANCE
4052,36,WEEKLY ISSUANCE
3964,25,MONTHLY ISSUANCE
3681,70,MONTHLY ISSUANCE
2229,1,MONTHLY ISSUANCE
8742,70,MONTHLY ISSUANCE
52,16,MONTHLY ISSUANCE
1853,7,MONTHLY ISSUANCE
3861,2,MONTHLY ISSUANCE
3067,46,MONTHLY ISSUANCE
3659,54,MONTHLY ISSUANCE
1356,39,MONTHLY ISSUANCE
1656,47,MONTHLY ISSUANCE
2103,48,MONTHLY ISSUANCE
1854,32,MONTHLY ISSUANCE
910,1,MONTHLY ISSUANCE
3794,20,MONTHLY ISSUANCE
3546,55,MONTHLY ISSUANCE
605,65,MONTHLY ISSUANCE
3990,77,MONTHLY ISSUANCE
2021,69,MONTHLY ISSUANCE
11231,1,MONTHLY ISSUANCE
4266,54,MONTHLY ISSUANCE
2455,30,MONTHLY ISSUANCE
3633,18,MONTHLY ISSUANCE
4026,58,MONTHLY ISSUANCE
3620,14,MONTHLY ISSUANCE
4550,56,MONTHLY ISSUANCE
1616,22,MONTHLY ISSUANCE
1498,62,WEEKLY ISSUANCE
598,1,MONTHLY ISSUANCE
2262,13,MONTHLY ISSUANCE
2126,1,MONTHLY ISSUANCE
1418,35,MONTHLY ISSUANCE
2537,27,MONTHLY ISSUANCE
159,70,MONTHLY ISSUANCE
11141,1,WEEKLY ISSUANCE
2477,11,MONTHLY ISSUANCE
1182,8,MONTHLY ISSUANCE
130,54,MONTHLY ISSUANCE
828,1,MONTHLY ISSUANCE
